Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,DeliveryMissing,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Country_y,State_y,Square Meters,Open Date,Exchange
534003,3,2016-06-17,2016-06-24,1680728,0,1635,8,USD,False,Male,Mark Wilson,Dayton,OH,Ohio,45402,United States,North America,1947-03-15,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
535006,1,2016-06-18,2016-06-23,1139101,0,1578,3,GBP,False,Female,Matilda Riley,GLEADLESS,Sheffield,Sheffield,S12 8XL,United Kingdom,Europe,1981-06-12,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.6999
535006,2,2016-06-18,2016-06-23,1139101,0,117,4,GBP,False,Female,Matilda Riley,GLEADLESS,Sheffield,Sheffield,S12 8XL,United Kingdom,Europe,1981-06-12,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Black,86.67,169.99,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,0.6999
535007,1,2016-06-18,2016-06-22,1463715,0,434,2,USD,False,Male,William Streetman,Wildwood,FL,Florida,34785,United States,North America,1991-12-22,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,White,275.46,599.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
535007,2,2016-06-18,2016-06-22,1463715,0,2164,1,USD,False,Male,William Streetman,Wildwood,FL,Florida,34785,United States,North America,1991-12-22,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
535013,1,2016-06-18,2016-06-24,2032613,0,1450,10,USD,False,Female,Louise Olsen,Silas,AL,Alabama,36919,United States,North America,1986-07-01,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
535013,2,2016-06-18,2016-06-24,2032613,0,71,1,USD,False,Female,Louise Olsen,Silas,AL,Alabama,36919,United States,North America,1986-07-01,NT Wireless Bluetooth Stereo Headphones E102 Black,Northwind Traders,Black,22.05,47.95,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
537000,1,2016-06-20,2016-06-28,1407578,0,1223,1,USD,False,Female,Usha Bedard,Garden City,NY,New York,11530,United States,North America,1986-11-22,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Black,234.52,460.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
537000,2,2016-06-20,2016-06-28,1407578,0,269,2,USD,False,Female,Usha Bedard,Garden City,NY,New York,11530,United States,North America,1986-11-22,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,409.0,203,Home Theater System,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
537004,1,2016-06-20,2016-06-29,1240530,0,2440,3,USD,False,Female,Cathy James,Wilmington,OH,Ohio,45177,United States,North America,1962-08-30,Litware 120mm Blue LED Case Fan E901 White,Litware,White,5.09,9.99,808,Fans,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
537004,2,2016-06-20,2016-06-29,1240530,0,1251,1,USD,False,Female,Cathy James,Wilmington,OH,Ohio,45177,United States,North America,1962-08-30,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Black,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
537004,3,2016-06-20,2016-06-29,1240530,0,207,7,USD,False,Female,Cathy James,Wilmington,OH,Ohio,45177,United States,North America,1962-08-30,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,266.26,579.0,203,Home Theater System,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
539006,1,2016-06-22,2016-07-01,1952663,0,1673,7,USD,False,Female,Reeta Nieminen,Philadelphia,PA,Pennsylvania,19135,United States,North America,1976-03-08,MGS Hand Games for kids E300 Red,Tailspin Toys,Red,2.8,5.5,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
539006,2,2016-06-22,2016-07-01,1952663,0,2128,1,USD,False,Female,Reeta Nieminen,Philadelphia,PA,Pennsylvania,19135,United States,North America,1976-03-08,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
540006,1,2016-06-23,2016-06-28,896276,0,671,3,EUR,False,Female,Ivanka Steenbergen,Emmer-Compascuum,DR,Drenthe,7881 JR,Netherlands,Europe,1954-12-25,Proseware Photo Inkjet Printer M100 Grey,Proseware,Grey,73.12,159.0,306,"Printers, Scanners & Fax",3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.878
542000,1,2016-06-25,2016-07-02,1253732,0,804,3,USD,False,Male,James Sullivan,Worthington,OH,Ohio,43085,United States,North America,1951-02-27,Contoso ADSL Modem Splitter/Filter X 2 E200 White,Contoso,White,11.68,22.9,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
542014,1,2016-06-25,2016-06-30,50681,0,1054,2,AUD,False,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,1936-11-18,A. Datum SLR Camera M137 Grey,A. Datum,Grey,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.3474
544002,1,2016-06-27,2016-06-29,326086,0,1130,1,CAD,False,Male,Jose Backlund,Coutts,AB,Alberta,T0K 0N0,Canada,North America,1992-07-28,Fabrikam SLR Camera M149 Pink,Fabrikam,Pink,146.7,319.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.3048
545001,1,2016-06-28,2016-07-01,89721,0,1431,6,AUD,False,Female,Evie Burrowes,APPIN,NSW,New South Wales,2560,Australia,Australia,1959-08-16,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.3532
545001,2,2016-06-28,2016-07-01,89721,0,2063,3,AUD,False,Female,Evie Burrowes,APPIN,NSW,New South Wales,2560,Australia,Australia,1959-08-16,Contoso Microwave 1.6CuFt M0125 Silver,Contoso,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.3532
546001,1,2016-06-29,2016-07-04,632575,0,1411,7,EUR,False,Male,Audric Crête,COLOMBES,IL,Île-de-France,92700,France,Europe,1959-10-18,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,0.9017
546001,2,2016-06-29,2016-07-04,632575,0,85,4,EUR,False,Male,Audric Crête,COLOMBES,IL,Île-de-France,92700,France,Europe,1959-10-18,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,99.99,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,0.9017
546001,3,2016-06-29,2016-07-04,632575,0,107,5,EUR,False,Male,Audric Crête,COLOMBES,IL,Île-de-France,92700,France,Europe,1959-10-18,WWI Stereo Bluetooth Headphones New Generation M370 White,Wide World Importers,White,61.16,132.99,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,0.9017
546003,1,2016-06-29,2016-07-06,918778,0,567,3,GBP,False,Male,Kieran Hale,ANGMERING,Arun,Arun,BN16 7TB,United Kingdom,Europe,1995-07-15,Proseware Projector 480p LCD12 Silver,Proseware,Silver,116.75,229.0,305,Projectors & Screens,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.7444
546003,2,2016-06-29,2016-07-06,918778,0,1126,6,GBP,False,Male,Kieran Hale,ANGMERING,Arun,Arun,BN16 7TB,United Kingdom,Europe,1995-07-15,Fabrikam SLR Camera M148 Gold,Fabrikam,Gold,152.68,332.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,0.7444
546003,3,2016-06-29,2016-07-06,918778,0,412,2,GBP,False,Male,Kieran Hale,ANGMERING,Arun,Arun,BN16 7TB,United Kingdom,Europe,1995-07-15,Proseware Laptop12 M210 White,Proseware,White,195.24,382.95,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.7444
546004,1,2016-06-29,2016-07-05,1571311,0,1583,1,USD,False,Male,Joey Lapham,Indianapolis,IN,Indiana,46204,United States,North America,1988-11-15,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
546004,2,2016-06-29,2016-07-05,1571311,0,1220,9,USD,False,Male,Joey Lapham,Indianapolis,IN,Indiana,46204,United States,North America,1988-11-15,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,Fabrikam,Black,230.44,452.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
546005,1,2016-06-29,2016-07-04,1418109,0,628,1,USD,False,Male,Steven Hill,New Iberia,LA,Louisiana,70560,United States,North America,1980-01-23,WWI Screen 125in M1611 White,Wide World Importers,White,152.08,459.0,305,Projectors & Screens,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
546005,2,2016-06-29,2016-07-04,1418109,0,78,2,USD,False,Male,Steven Hill,New Iberia,LA,Louisiana,70560,United States,North America,1980-01-23,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Silver,18.65,40.55,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
546005,3,2016-06-29,2016-07-04,1418109,0,1583,1,USD,False,Male,Steven Hill,New Iberia,LA,Louisiana,70560,United States,North America,1980-01-23,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
546005,4,2016-06-29,2016-07-04,1418109,0,1620,2,USD,False,Male,Steven Hill,New Iberia,LA,Louisiana,70560,United States,North America,1980-01-23,Contoso DVD Player M140 Gold,Contoso,Gold,28.05,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
546005,5,2016-06-29,2016-07-04,1418109,0,364,9,USD,False,Male,Steven Hill,New Iberia,LA,Louisiana,70560,United States,North America,1980-01-23,Adventure Works Laptop12 M1200 Black,Adventure Works,Black,195.24,382.95,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
546008,1,2016-06-29,2016-07-07,1743133,0,1249,2,USD,False,Female,Mary Shelby,Denver,CO,Colorado,80202,United States,North America,1946-09-24,Contoso Rechargeable Li-Ion Battery Pack E300 White,Contoso,White,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
546008,2,2016-06-29,2016-07-07,1743133,0,1116,4,USD,False,Female,Mary Shelby,Denver,CO,Colorado,80202,United States,North America,1946-09-24,Fabrikam SLR Camera X147 Grey,Fabrikam,Grey,213.7,645.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
546008,3,2016-06-29,2016-07-07,1743133,0,58,1,USD,False,Female,Mary Shelby,Denver,CO,Colorado,80202,United States,North America,1946-09-24,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,79.53,156.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
546008,4,2016-06-29,2016-07-07,1743133,0,1190,2,USD,False,Female,Mary Shelby,Denver,CO,Colorado,80202,United States,North America,1946-09-24,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange",Fabrikam,Orange,84.12,165.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
548002,1,2016-07-01,2016-07-05,1143574,0,1663,4,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,MGS Hand Games men M300 Yellow,Tailspin Toys,Yellow,3.17,6.89,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,2,2016-07-01,2016-07-05,1143574,0,1689,3,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,SV Hand Games for 12-16 boys E60 Yellow,Southridge Video,Yellow,2.54,4.98,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,3,2016-07-01,2016-07-05,1143574,0,82,4,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.65,40.55,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,4,2016-07-01,2016-07-05,1143574,0,1729,3,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,MGS Rise of Nations: Thrones and Patriots M320,Tailspin Toys,Blue,35.72,77.68,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,5,2016-07-01,2016-07-05,1143574,0,1572,5,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,SV DVD Player M110 Silver,Southridge Video,Silver,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,6,2016-07-01,2016-07-05,1143574,0,1701,1,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,SV Hand Games for 12-16 boys E60 Red,Southridge Video,Red,2.54,4.98,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7529
548002,7,2016-07-01,2016-07-05,1143574,0,1619,1,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,Contoso DVD Player M130 Grey,Contoso,Grey,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.7529
548004,1,2016-07-01,2016-07-15,1313113,0,1303,7,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,Contoso Telephoto Conversion Lens M350 Blue,Contoso,Blue,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
548004,2,2016-07-01,2016-07-15,1313113,0,1267,9,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,Contoso Carrying Case E312 Pink,Contoso,Pink,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
548004,3,2016-07-01,2016-07-15,1313113,0,1041,1,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,A. Datum Full Frame Digital Camera X300 Azure,A. Datum,Azure,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
548007,1,2016-07-01,2016-07-09,294189,0,2112,1,CAD,False,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791.0,804,Water Heaters,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.2923
548007,2,2016-07-01,2016-07-09,294189,0,1787,8,CAD,False,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.2923
548007,3,2016-07-01,2016-07-09,294189,0,457,2,CAD,False,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.2923
548007,4,2016-07-01,2016-07-09,294189,0,1959,1,CAD,False,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,Litware Refrigerator 9.7CuFt M560 Green,Litware,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.2923
549008,1,2016-07-02,2016-07-07,271416,0,563,3,CAD,False,Female,Jasmine Heintz,Trois Rivieres,QC,Quebec,G9A 1V7,Canada,North America,1954-06-10,Proseware Projector 1080p LCD86 Silver,Proseware,Silver,760.38,2295.0,305,Projectors & Screens,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.2923
549008,2,2016-07-02,2016-07-07,271416,0,2506,2,CAD,False,Female,Jasmine Heintz,Trois Rivieres,QC,Quebec,G9A 1V7,Canada,North America,1954-06-10,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Contoso,Pink,2.42,4.74,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.2923
549008,3,2016-07-02,2016-07-07,271416,0,1162,1,CAD,False,Female,Jasmine Heintz,Trois Rivieres,QC,Quebec,G9A 1V7,Canada,North America,1954-06-10,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Fabrikam,Black,395.48,860.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.2923
549008,4,2016-07-02,2016-07-07,271416,0,1604,5,CAD,False,Female,Jasmine Heintz,Trois Rivieres,QC,Quebec,G9A 1V7,Canada,North America,1954-06-10,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.2923
549015,1,2016-07-02,2016-07-07,1027901,0,129,7,GBP,False,Female,Isobel Bond,DORKET HEAD,Nottingham,Nottingham,NG5 9DW,United Kingdom,Europe,1979-09-07,"Adventure Works 20"" Analog CRT TV E45 Silver",Adventure Works,Silver,101.97,200.0,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,0.7529
549015,2,2016-07-02,2016-07-07,1027901,0,1573,1,GBP,False,Female,Isobel Bond,DORKET HEAD,Nottingham,Nottingham,NG5 9DW,United Kingdom,Europe,1979-09-07,SV DVD Player M120 White,Southridge Video,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.7529
552003,1,2016-07-05,2016-07-15,1039050,0,1783,1,GBP,False,Female,Rosie Hayward,ALDERLEY EDGE,Cheshire East,Cheshire East,SK9 9NE,United Kingdom,Europe,1989-06-26,MGS Age of Empires III 2008 E139,Tailspin Toys,White,21.92,43.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7626
553005,1,2016-07-06,2016-07-10,792601,0,330,3,EUR,False,Male,Flaviano Piazza,Pianoro Vecchio,BO,Bologna,40060,Italy,Europe,1948-10-08,SV Car Video TFT7 M7001 Brown,Southridge Video,Brown,157.54,309.0,205,Car Video,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,0.9034
553005,2,2016-07-06,2016-07-10,792601,0,1801,7,EUR,False,Male,Flaviano Piazza,Pianoro Vecchio,BO,Bologna,40060,Italy,Europe,1948-10-08,MGS MechWarrior4: Mercenaries2009 E157,Tailspin Toys,White,16.31,32.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.9034
553005,3,2016-07-06,2016-07-10,792601,0,608,2,EUR,False,Male,Flaviano Piazza,Pianoro Vecchio,BO,Bologna,40060,Italy,Europe,1948-10-08,Contoso Screen 100in E010 Silver,Contoso,Silver,62.95,190.0,305,Projectors & Screens,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.9034
553006,1,2016-07-06,2016-07-15,1367861,0,443,1,USD,False,Male,Christopher Ramsey,Bentonville,AR,Arkansas,72712,United States,North America,1953-01-26,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
553010,1,2016-07-06,2016-07-15,859981,0,1038,2,EUR,False,Female,Nori Koolman,Putten,GE,Gelderland,3882 AH,Netherlands,Europe,1985-11-09,A. Datum Bridge Digital Camera M300 Azure,A. Datum,Azure,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,0.9034
553011,1,2016-07-06,2016-07-15,1439502,0,2091,2,USD,False,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,403.53,877.5,804,Water Heaters,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
553011,2,2016-07-06,2016-07-15,1439502,0,1104,6,USD,False,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,Contoso SLR Camera X146 Orange,Contoso,Orange,141.47,427.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
553011,3,2016-07-06,2016-07-15,1439502,0,188,3,USD,False,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,SV 16xDVD M350 Silver,Southridge Video,Silver,53.76,116.9,202,VCD & DVD,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
